id,type_document_id,design_cover_id,no_style,no_po,type_shipmode_id,dest_country_id,name_fg_market_id,name_fg_color_id,name_fg_size_id,ship_date,qty_order,unit_price,group_entity_buyer_id,remark,status,created_ts,updated_ts
,2,255,244J1082,2244103-US1O2,1,23,14,12,482,2021-01-05,4,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,255,244J1082,2244103-US1O2,1,23,14,12,483,2021-01-05,6,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,261,344J2279,2244106-US1O2,1,23,14,12,471,2021-01-05,2,13.65,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,261,344J2279,2244106-US1O2,1,23,14,12,472,2021-01-05,1,13.65,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,261,344J2279,2244106-US1O2,1,23,14,12,473,2021-01-05,1,13.65,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,261,344J2279,2244106-US1O2,1,23,14,12,474,2021-01-05,4,13.65,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,261,344J2279,2244106-US1O2,1,23,14,12,475,2021-01-05,2,13.65,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,260,344J2298,2244104-US1O2,1,23,14,12,471,2021-01-05,1,8.16,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,260,344J2298,2244104-US1O2,1,23,14,12,472,2021-01-05,2,8.16,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,260,344J2298,2244104-US1O2,1,23,14,12,473,2021-01-05,2,8.16,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,260,344J2298,2244104-US1O2,1,23,14,12,475,2021-01-05,2,8.16,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,253,344J2285,2244108-US1O2,1,23,14,12,471,2021-01-05,2,7.18,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,253,344J2285,2244108-US1O2,1,23,14,12,472,2021-01-05,4,7.18,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,253,344J2285,2244108-US1O2,1,23,14,12,473,2021-01-05,4,7.18,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,253,344J2285,2244108-US1O2,1,23,14,12,474,2021-01-05,2,7.18,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,253,344J2285,2244108-US1O2,1,23,14,12,475,2021-01-05,3,7.18,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,294,332J2277,2244110-US1O2,1,23,14,12,471,2021-01-05,1,14.85,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,294,332J2277,2244110-US1O2,1,23,14,12,473,2021-01-05,1,14.85,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,286,332J2271,2244109-US1O2,1,23,14,12,471,2021-01-05,11,6.58,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,286,332J2271,2244109-US1O2,1,23,14,12,472,2021-01-05,37,6.58,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,286,332J2271,2244109-US1O2,1,23,14,12,473,2021-01-05,51,6.58,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,286,332J2271,2244109-US1O2,1,23,14,12,474,2021-01-05,41,6.58,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,286,332J2271,2244109-US1O2,1,23,14,12,475,2021-01-05,18,6.58,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,252,344J2272,2244107-US1O2,1,23,14,12,471,2021-01-05,2,5.95,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,252,344J2272,2244107-US1O2,1,23,14,12,472,2021-01-05,7,5.95,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,252,344J2272,2244107-US1O2,1,23,14,12,473,2021-01-05,8,5.95,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,252,344J2272,2244107-US1O2,1,23,14,12,474,2021-01-05,3,5.95,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,252,344J2272,2244107-US1O2,1,23,14,12,475,2021-01-05,2,5.95,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2244531-HK1WD,1,7,8,226,472,2020-12-28,9,7.17,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2244531-HK1WD,1,7,8,226,473,2020-12-28,10,7.17,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2244531-HK1WD,1,7,8,226,474,2020-12-28,5,7.17,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2244531-HK1WD,1,7,8,226,475,2020-12-28,3,7.17,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,329,133S0151,2244544-HK1WD,1,7,8,33,472,2020-12-28,9,7.87,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,329,133S0151,2244544-HK1WD,1,7,8,33,473,2020-12-28,10,7.87,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,329,133S0151,2244544-HK1WD,1,7,8,33,474,2020-12-28,5,7.87,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,329,133S0151,2244544-HK1WD,1,7,8,33,475,2020-12-28,3,7.87,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,338,332J2330,2244219-NL1WD,1,26,9,227,471,2021-01-05,6,16.88,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,338,332J2330,2244219-NL1WD,1,26,9,227,472,2021-01-05,32,16.88,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,338,332J2330,2244219-NL1WD,1,26,9,227,473,2021-01-05,73,16.88,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,338,332J2330,2244219-NL1WD,1,26,9,227,474,2021-01-05,66,16.88,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,338,332J2330,2244219-NL1WD,1,26,9,227,475,2021-01-05,31,16.88,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,338,332J2330,2244219-NL1WD,1,26,9,227,476,2021-01-05,12,16.88,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,309,332J2325,2246942-NL1BU,1,26,7,228,471,2021-01-05,7,18.44,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,309,332J2325,2246942-NL1BU,1,26,7,228,472,2021-01-05,135,18.44,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,309,332J2325,2246942-NL1BU,1,26,7,228,473,2021-01-05,212,18.44,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,309,332J2325,2246942-NL1BU,1,26,7,228,474,2021-01-05,151,18.44,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,309,332J2325,2246942-NL1BU,1,26,7,228,475,2021-01-05,41,18.44,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,229,470,2021-01-13,50,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,229,471,2021-01-13,196,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,229,472,2021-01-13,500,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,229,473,2021-01-13,441,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,229,474,2021-01-13,203,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,229,475,2021-01-13,88,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,229,476,2021-01-13,41,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,20,470,2021-01-13,69,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,20,471,2021-01-13,277,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,20,472,2021-01-13,703,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,20,473,2021-01-13,619,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,20,474,2021-01-13,284,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,20,475,2021-01-13,120,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253186-US1BU,1,23,12,20,476,2021-01-13,56,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253188-NL1WD,1,26,9,229,471,2021-01-26,10,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253188-NL1WD,1,26,9,229,472,2021-01-26,24,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253188-NL1WD,1,26,9,229,473,2021-01-26,25,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253188-NL1WD,1,26,9,229,474,2021-01-26,12,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253188-NL1WD,1,26,9,229,475,2021-01-26,9,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253187-HK1WD,1,7,8,20,471,2021-02-09,6,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253187-HK1WD,1,7,8,20,472,2021-02-09,14,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253187-HK1WD,1,7,8,20,473,2021-02-09,9,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2253187-HK1WD,1,7,8,20,474,2021-02-09,7,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,229,470,2021-01-26,33,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,229,471,2021-01-26,127,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,229,472,2021-01-26,323,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,229,473,2021-01-26,284,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,229,474,2021-01-26,131,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,229,475,2021-01-26,56,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,229,476,2021-01-26,27,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,20,470,2021-01-26,44,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,20,471,2021-01-26,178,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,20,472,2021-01-26,453,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,20,473,2021-01-26,399,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,20,474,2021-01-26,184,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,20,475,2021-01-26,78,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,341,344J2322,2254580-NL1BU,1,26,7,20,476,2021-01-26,36,14.03,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255208-US1BU,1,23,12,230,471,2021-01-13,107,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255208-US1BU,1,23,12,230,472,2021-01-13,298,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255208-US1BU,1,23,12,230,473,2021-01-13,504,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255208-US1BU,1,23,12,230,474,2021-01-13,309,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255208-US1BU,1,23,12,230,475,2021-01-13,147,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255208-US1BU,1,23,12,230,476,2021-01-13,35,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255209-US1BU,1,23,12,20,471,2021-01-13,470,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255209-US1BU,1,23,12,20,472,2021-01-13,699,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255209-US1BU,1,23,12,20,473,2021-01-13,868,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255209-US1BU,1,23,12,20,474,2021-01-13,578,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255209-US1BU,1,23,12,20,475,2021-01-13,527,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2255209-US1BU,1,23,12,20,476,2021-01-13,8,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256155-NL1BU,1,26,7,20,471,2021-01-19,148,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256155-NL1BU,1,26,7,20,472,2021-01-19,220,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256155-NL1BU,1,26,7,20,473,2021-01-19,273,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256155-NL1BU,1,26,7,20,474,2021-01-19,182,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256155-NL1BU,1,26,7,20,475,2021-01-19,166,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256155-NL1BU,1,26,7,20,476,2021-01-19,2,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256156-CN2BU,1,5,10,20,471,2021-01-13,30,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256156-CN2BU,1,5,10,20,472,2021-01-13,45,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256156-CN2BU,1,5,10,20,473,2021-01-13,56,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256156-CN2BU,1,5,10,20,474,2021-01-13,37,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256156-CN2BU,1,5,10,20,475,2021-01-13,34,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256142-NL1BU,1,26,7,230,471,2021-01-19,46,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256142-NL1BU,1,26,7,230,472,2021-01-19,128,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256142-NL1BU,1,26,7,230,473,2021-01-19,215,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256142-NL1BU,1,26,7,230,474,2021-01-19,133,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256142-NL1BU,1,26,7,230,475,2021-01-19,63,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256142-NL1BU,1,26,7,230,476,2021-01-19,15,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256154-HK1BU,1,7,11,20,471,2021-01-13,24,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256154-HK1BU,1,7,11,20,472,2021-01-13,35,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256154-HK1BU,1,7,11,20,473,2021-01-13,43,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256154-HK1BU,1,7,11,20,474,2021-01-13,29,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,339,332J2355,2256154-HK1BU,1,7,11,20,475,2021-01-13,26,16.13,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,340,332J2334,2257133-NL1BU,1,26,7,20,471,2021-01-19,31,19.15,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,340,332J2334,2257133-NL1BU,1,26,7,20,472,2021-01-19,82,19.15,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,340,332J2334,2257133-NL1BU,1,26,7,20,473,2021-01-19,132,19.15,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,340,332J2334,2257133-NL1BU,1,26,7,20,474,2021-01-19,82,19.15,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,340,332J2334,2257133-NL1BU,1,26,7,20,475,2021-01-19,41,19.15,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,340,332J2334,2257133-NL1BU,1,26,7,20,476,2021-01-19,8,19.15,8,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2262313-US1BU,1,23,12,231,471,2021-01-25,161,8.05,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2262313-US1BU,1,23,12,231,472,2021-01-25,333,8.05,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2262313-US1BU,1,23,12,231,473,2021-01-25,502,8.05,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2262313-US1BU,1,23,12,231,474,2021-01-25,305,8.05,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2262313-US1BU,1,23,12,231,475,2021-01-25,139,8.05,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,321,133S0146,2262313-US1BU,1,23,12,231,476,2021-01-25,16,8.05,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262315-US1BU,1,23,12,63,471,2021-01-11,248,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262315-US1BU,1,23,12,63,472,2021-01-11,553,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262315-US1BU,1,23,12,63,473,2021-01-11,833,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262315-US1BU,1,23,12,63,474,2021-01-11,507,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262315-US1BU,1,23,12,63,475,2021-01-11,218,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262315-US1BU,1,23,12,63,476,2021-01-11,24,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262326-NL1WD,1,26,9,232,471,2021-01-18,6,9.74,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262326-NL1WD,1,26,9,232,472,2021-01-18,29,9.74,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262326-NL1WD,1,26,9,232,473,2021-01-18,75,9.74,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262326-NL1WD,1,26,9,232,474,2021-01-18,69,9.74,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262326-NL1WD,1,26,9,232,475,2021-01-18,37,9.74,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262326-NL1WD,1,26,9,232,476,2021-01-18,20,9.74,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,343,133S0155,2264232-HK1WD,1,7,8,233,107,2021-01-28,2,7.67,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,343,133S0155,2264232-HK1WD,1,7,8,233,109,2021-01-28,6,7.67,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,343,133S0155,2264232-HK1WD,1,7,8,233,111,2021-01-28,9,7.67,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,343,133S0155,2264232-HK1WD,1,7,8,233,113,2021-01-28,4,7.67,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,343,133S0155,2264232-HK1WD,1,7,8,233,115,2021-01-28,4,7.67,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,94,2021-01-18,2,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,107,2021-01-18,13,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,108,2021-01-18,7,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,109,2021-01-18,57,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,110,2021-01-18,13,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,111,2021-01-18,99,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,112,2021-01-18,18,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,113,2021-01-18,77,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,115,2021-01-18,36,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,331,133S0153,2262335-NL1WD,1,26,9,234,116,2021-01-18,12,7.78,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262323-NL1WD,1,26,9,235,471,2021-01-18,2,8.89,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262323-NL1WD,1,26,9,235,472,2021-01-18,4,8.89,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262323-NL1WD,1,26,9,235,473,2021-01-18,6,8.89,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262323-NL1WD,1,26,9,235,474,2021-01-18,12,8.89,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262323-NL1WD,1,26,9,235,475,2021-01-18,8,8.89,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262323-NL1WD,1,26,9,235,476,2021-01-18,4,8.89,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262330-NL1WD,1,26,9,236,471,2021-01-18,4,7.95,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262330-NL1WD,1,26,9,236,472,2021-01-18,25,7.95,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262330-NL1WD,1,26,9,236,473,2021-01-18,69,7.95,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262330-NL1WD,1,26,9,236,474,2021-01-18,57,7.95,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262330-NL1WD,1,26,9,236,475,2021-01-18,29,7.95,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262330-NL1WD,1,26,9,236,476,2021-01-18,16,7.95,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262316-NL1WD,1,26,9,63,471,2021-01-18,6,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262316-NL1WD,1,26,9,63,472,2021-01-18,29,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262316-NL1WD,1,26,9,63,473,2021-01-18,75,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262316-NL1WD,1,26,9,63,474,2021-01-18,69,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262316-NL1WD,1,26,9,63,475,2021-01-18,37,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,323,133S0148,2262316-NL1WD,1,26,9,63,476,2021-01-18,20,9.56,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,343,133S0155,2264233-NL1WD,1,26,9,233,107,2021-01-29,14,7.67,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
,2,343,133S0155,2264233-NL1WD,1,26,9,233,109,2021-01-29,30,7.67,7,,Activate,2021-11-08 18:04,2021-11-08 18:04
