id,type_document_id,design_cover_id,no_style,no_po,type_shipmode_id,dest_country_id,name_fg_market_id,name_fg_color_id,name_fg_size_id,ship_date,qty_order,unit_price,group_entity_buyer_id,remark,status,created_ts,updated_ts
,2,556,WAE65002SP18,2MJ9XZQE,1,Null,4,Null,Null,2020-12-10,7392,4.97,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,2MJ9XZQE,1,Null,4,Null,Null,2020-12-10,1440,7.34,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,2MJ9XZQE,1,Null,4,Null,Null,2020-12-10,1042,6.47,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,2MJ9XZQE,1,Null,4,Null,Null,2020-12-10,1486,6.22,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,2MJ9XZQE,1,Null,4,Null,Null,2020-12-10,1808,7.34,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,2MJ9XZQE,1,Null,4,Null,Null,2020-12-10,1031,6.24,10,Null,Activate,2021-10-22,2021-10-22
,2,576,AE2011188,2MJ9XZQE,1,Null,4,Null,Null,2020-12-10,5283,13.85,10,Null,Activate,2021-10-22,2021-10-22
,2,576,AE2011188,2MJ9XZQE,1,Null,4,Null,Null,2020-12-10,2113,14.43,10,Null,Activate,2021-10-22,2021-10-22
,2,592,AE1906272,2O39FC5Q,1,Null,4,Null,Null,2020-11-11,3541,9.8,10,Null,Activate,2021-10-22,2021-10-22
,2,555,AE1906388,2O39FC5Q,1,Null,4,Null,Null,2020-11-11,6847,10.6,10,Null,Activate,2021-10-22,2021-10-22
,2,559,BAE65009SP18,217TAI3I,1,Null,4,Null,Null,2020-12-03,557,5.74,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,217TAI3I,1,Null,4,Null,Null,2020-12-03,928,5.56,10,Null,Activate,2021-10-22,2021-10-22
,2,559,BAE65009SP18,25OC8DZS,1,Null,4,Null,Null,2020-12-03,1400,5.74,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,25OC8DZS,1,Null,4,Null,Null,2020-12-03,2048,5.56,10,Null,Activate,2021-10-22,2021-10-22
,2,559,BAE65009SP18,6QJ7JJCY,1,Null,4,Null,Null,2020-12-03,1304,5.74,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,6QJ7JJCY,1,Null,4,Null,Null,2020-12-03,3492,5.56,10,Null,Activate,2021-10-22,2021-10-22
,2,559,BAE65009SP18,2I6FUA9Q,1,Null,4,Null,Null,2020-12-03,840,5.74,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,2I6FUA9Q,1,Null,4,Null,Null,2020-12-03,2111,5.56,10,Null,Activate,2021-10-22,2021-10-22
,2,559,BAE65009SP18,5XBPTXTJ,1,Null,5,Null,Null,2020-12-03,356,5.74,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,5XBPTXTJ,1,Null,5,Null,Null,2020-12-03,1183,5.56,10,Null,Activate,2021-10-22,2021-10-22
,2,555,AE1906388,292UQ11Z,1,Null,4,Null,Null,2020-12-03,206,10.6,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,292UQ11Z,1,Null,4,Null,Null,2020-12-03,79,7.5,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,292UQ11Z,1,Null,4,Null,Null,2020-12-03,131,8.24,10,Null,Activate,2021-10-22,2021-10-22
,2,555,AE1906388,4CWUEHEB,1,Null,4,Null,Null,2020-12-03,1273,10.6,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,4CWUEHEB,1,Null,4,Null,Null,2020-12-03,1169,7.5,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,4CWUEHEB,1,Null,4,Null,Null,2020-12-03,351,8.24,10,Null,Activate,2021-10-22,2021-10-22
,2,555,AE1906388,25TK4O2Y,1,Null,4,Null,Null,2020-12-03,1118,10.6,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,25TK4O2Y,1,Null,4,Null,Null,2020-12-03,368,7.5,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,25TK4O2Y,1,Null,4,Null,Null,2020-12-03,381,8.24,10,Null,Activate,2021-10-22,2021-10-22
,2,555,AE1906388,2UHZ8O4R,1,Null,4,Null,Null,2020-12-03,332,10.6,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,2UHZ8O4R,1,Null,4,Null,Null,2020-12-03,4,7.5,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,2UHZ8O4R,1,Null,4,Null,Null,2020-12-03,803,8.24,10,Null,Activate,2021-10-22,2021-10-22
,2,555,AE1906388,3PZDU7NT,1,Null,5,Null,Null,2020-12-03,225,10.6,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,3PZDU7NT,1,Null,5,Null,Null,2020-12-03,543,7.5,10,Null,Activate,2021-10-22,2021-10-22
,2,609,AE1901192,3PZDU7NT,1,Null,5,Null,Null,2020-12-03,466,8.24,10,Null,Activate,2021-10-22,2021-10-22
,2,592,AE1906272,72HV7NEE,1,Null,4,Null,Null,2021-01-04,3924,9.8,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,72HV7NEE,1,Null,4,Null,Null,2021-01-04,1526,7.34,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,72HV7NEE,1,Null,4,Null,Null,2021-01-04,1254,6.47,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,72HV7NEE,1,Null,4,Null,Null,2021-01-04,2286,6.22,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,72HV7NEE,1,Null,4,Null,Null,2021-01-04,1324,6.24,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,72HV7NEE,1,Null,4,Null,Null,2021-01-04,4886,5.56,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,72HV7NEE,1,Null,4,Null,Null,2021-01-04,1267,5.2,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65004SP18,72HV7NEE,1,Null,4,Null,Null,2021-01-04,3546,7.11,10,Null,Activate,2021-10-22,2021-10-22
,2,592,AE1906272,5PS9R4QR,1,Null,4,Null,Null,2021-01-04,1894,9.8,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,5PS9R4QR,1,Null,4,Null,Null,2021-01-04,431,7.34,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,5PS9R4QR,1,Null,4,Null,Null,2021-01-04,253,6.47,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,5PS9R4QR,1,Null,4,Null,Null,2021-01-04,884,6.22,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,5PS9R4QR,1,Null,4,Null,Null,2021-01-04,326,6.24,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,5PS9R4QR,1,Null,4,Null,Null,2021-01-04,191,5.56,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65003SP18,5PS9R4QR,1,Null,4,Null,Null,2021-01-04,1314,5.2,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65004SP18,5PS9R4QR,1,Null,4,Null,Null,2021-01-04,1405,7.69,10,Null,Activate,2021-10-22,2021-10-22
,2,592,AE1906272,32ANLEIK,1,Null,4,Null,Null,2021-01-04,178,9.8,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,32ANLEIK,1,Null,4,Null,Null,2021-01-04,11,7.34,10,Null,Activate,2021-10-22,2021-10-22
,2,622,WAE65005SP18,32ANLEIK,1,Null,4,Null,Null,2021-01-04,32,6.24,10,Null,Activate,2021-10-22,2021-10-22
